測站,日期,測項,小時,數值
關山,2021-07-09,PM2.5,0,3.0
關山,2021-07-09,RAINFALL,0,0.0
關山,2021-07-09,RH,0,84.0
關山,2021-07-09,SO2,0,0.5
關山,2021-07-09,WD_HR,0,221.0
關山,2021-07-09,WIND_DIREC,0,228.0
關山,2021-07-09,WIND_SPEED,0,0.5
關山,2021-07-09,WS_HR,0,0.4
關山,2021-07-10,AMB_TEMP,0,25.1
關山,2021-07-10,NO,0,0.5
關山,2021-07-10,NO2,0,1.6
關山,2021-07-10,NOx,0,2.2
關山,2021-07-10,O3,0,6.0
關山,2021-07-10,PM10,0,11.2
關山,2021-07-10,PM2.5,0,0.0
關山,2021-07-10,RAINFALL,0,0.0
關山,2021-07-10,RH,0,83.0
關山,2021-07-10,SO2,0,1.1
關山,2021-07-10,WD_HR,0,237.0
關山,2021-07-10,WIND_DIREC,0,212.0
關山,2021-07-10,WIND_SPEED,0,0.4
關山,2021-07-10,WS_HR,0,0.3
關山,2021-07-11,AMB_TEMP,0,25.9
關山,2021-07-11,NO,0,0.5
關山,2021-07-11,NO2,0,2.6
關山,2021-07-11,NOx,0,3.2
關山,2021-07-11,O3,0,6.5
關山,2021-07-11,PM10,0,11.4
關山,2021-07-11,PM2.5,0,8.0
關山,2021-07-11,RAINFALL,0,0.0
關山,2021-07-11,RH,0,82.0
關山,2021-07-11,SO2,0,0.9
關山,2021-07-11,WD_HR,0,222.0
關山,2021-07-11,WIND_DIREC,0,213.0
關山,2021-07-11,WIND_SPEED,0,0.4
關山,2021-07-11,WS_HR,0,0.4
關山,2021-07-12,AMB_TEMP,0,26.2
關山,2021-07-12,NO,0,0.9
關山,2021-07-12,NO2,0,2.6
關山,2021-07-12,NOx,0,3.5
關山,2021-07-12,O3,0,5.3
關山,2021-07-12,PM10,0,11.6
關山,2021-07-12,PM2.5,0,3.0
關山,2021-07-12,RAINFALL,0,0.0
關山,2021-07-12,RH,0,81.0
關山,2021-07-12,SO2,0,1.1
關山,2021-07-12,WD_HR,0,223.0
關山,2021-07-12,WIND_DIREC,0,221.0
關山,2021-07-12,WIND_SPEED,0,0.4
關山,2021-07-12,WS_HR,0,0.3
關山,2021-07-13,AMB_TEMP,0,26.0
關山,2021-07-13,NO,0,0.6
關山,2021-07-13,NO2,0,2.2
關山,2021-07-13,NOx,0,2.8
關山,2021-07-13,O3,0,5.8
關山,2021-07-13,PM10,0,11.8
關山,2021-07-13,PM2.5,0,3.0
關山,2021-07-13,RAINFALL,0,0.0
關山,2021-07-13,RH,0,82.0
關山,2021-07-13,SO2,0,0.9
關山,2021-07-13,WD_HR,0,247.0
關山,2021-07-13,WIND_DIREC,0,266.0
關山,2021-07-13,WIND_SPEED,0,0.4
關山,2021-07-13,WS_HR,0,0.4
關山,2021-07-14,AMB_TEMP,0,26.6
關山,2021-07-14,NO,0,0.8
關山,2021-07-14,NO2,0,2.4
關山,2021-07-14,NOx,0,3.3
關山,2021-07-14,O3,0,3.2
關山,2021-07-14,PM10,0,12.0
關山,2021-07-14,PM2.5,0,2.0
關山,2021-07-14,RAINFALL,0,0.0
關山,2021-07-14,RH,0,81.0
關山,2021-07-14,SO2,0,0.4
關山,2021-07-14,WD_HR,0,299.0
關山,2021-07-14,WIND_DIREC,0,274.0
關山,2021-07-14,WIND_SPEED,0,0.4
關山,2021-07-14,WS_HR,0,0.2
關山,2021-07-15,AMB_TEMP,0,25.7
關山,2021-07-15,NO,0,0.9
關山,2021-07-15,NO2,0,2.3
關山,2021-07-15,NOx,0,3.3
關山,2021-07-15,O3,0,5.6
關山,2021-07-15,PM10,0,6.0
關山,2021-07-15,PM2.5,0,3.0
關山,2021-07-15,RAINFALL,0,0.0
關山,2021-07-15,RH,0,80.0
關山,2021-07-15,SO2,0,1.4
關山,2021-07-15,WD_HR,0,244.0
關山,2021-07-15,WIND_DIREC,0,274.0
關山,2021-07-15,WIND_SPEED,0,0.4
關山,2021-07-15,WS_HR,0,0.2
關山,2021-07-16,AMB_TEMP,0,23.5
關山,2021-07-16,NO,0,0.5
關山,2021-07-16,NO2,0,2.3
關山,2021-07-16,NOx,0,2.8
關山,2021-07-16,O3,0,2.0
關山,2021-07-16,PM10,0,18.0
關山,2021-07-16,PM2.5,0,2.0
關山,2021-07-16,RAINFALL,0,0.0
關山,2021-07-16,RH,0,93.0
關山,2021-07-16,SO2,0,0.6
關山,2021-07-16,WD_HR,0,311.0
關山,2021-07-16,WIND_DIREC,0,289.0
關山,2021-07-16,WIND_SPEED,0,0.4
關山,2021-07-16,WS_HR,0,0.3
關山,2021-07-17,AMB_TEMP,0,25.7
關山,2021-07-17,NO,0,0.6
關山,2021-07-17,NO2,0,2.1
關山,2021-07-17,NOx,0,2.8
關山,2021-07-17,O3,0,1.2
關山,2021-07-17,PM10,0,24.0
關山,2021-07-17,PM2.5,0,7.0
關山,2021-07-17,RAINFALL,0,0.0
關山,2021-07-17,RH,0,85.0
關山,2021-07-17,SO2,0,1.4
關山,2021-07-17,WD_HR,0,299.0
關山,2021-07-17,WIND_DIREC,0,276.0
關山,2021-07-17,WIND_SPEED,0,0.4
關山,2021-07-17,WS_HR,0,0.3
關山,2021-07-18,AMB_TEMP,0,27.3
關山,2021-07-18,NO,0,0.7
關山,2021-07-18,NO2,0,2.3
關山,2021-07-18,NOx,0,3.0
關山,2021-07-18,O3,0,14.7
關山,2021-07-18,PM10,0,8.0
關山,2021-07-18,PM2.5,0,4.0
關山,2021-07-18,RAINFALL,0,0.0
關山,2021-07-18,RH,0,76.0
關山,2021-07-18,SO2,0,0.5
關山,2021-07-18,WD_HR,0,48.0
關山,2021-07-18,WIND_DIREC,0,66.0
關山,2021-07-18,WIND_SPEED,0,0.6
關山,2021-07-18,WS_HR,0,0.2
關山,2021-07-19,AMB_TEMP,0,26.7
關山,2021-07-19,NO,0,0.7
關山,2021-07-19,NO2,0,1.5
關山,2021-07-19,NOx,0,2.3
關山,2021-07-19,O3,0,12.0
關山,2021-07-19,PM10,0,12.0
關山,2021-07-19,PM2.5,0,3.0
關山,2021-07-19,RAINFALL,0,0.0
關山,2021-07-19,RH,0,78.0
關山,2021-07-19,SO2,0,1.4
關山,2021-07-19,WD_HR,0,316.0
關山,2021-07-19,WIND_DIREC,0,334.0
關山,2021-07-19,WIND_SPEED,0,0.3
關山,2021-07-19,WS_HR,0,0.2
關山,2021-07-20,AMB_TEMP,0,27.2
關山,2021-07-20,CO,0,0.06
關山,2021-07-20,NO,0,0.1
關山,2021-07-20,NO2,0,2.6
關山,2021-07-20,NOx,0,2.8
關山,2021-07-20,O3,0,8.6
關山,2021-07-20,PM10,0,8.0
關山,2021-07-20,PM2.5,0,4.0
關山,2021-07-20,RAINFALL,0,0.0
關山,2021-07-20,RH,0,79.0
關山,2021-07-20,SO2,0,0.7
關山,2021-07-20,WD_HR,0,293.0
關山,2021-07-20,WIND_DIREC,0,289.0
關山,2021-07-20,WIND_SPEED,0,0.3
關山,2021-07-20,WS_HR,0,0.2
關山,2021-07-21,AMB_TEMP,0,25.6
關山,2021-07-21,CO,0,0.06
關山,2021-07-21,NO,0,0.4
關山,2021-07-21,NO2,0,2.7
關山,2021-07-21,NOx,0,3.1
關山,2021-07-21,O3,0,2.2
關山,2021-07-21,PM10,0,24.0
關山,2021-07-21,PM2.5,0,7.0
關山,2021-07-21,RAINFALL,0,0.0
關山,2021-07-21,RH,0,93.0
關山,2021-07-21,SO2,0,0.9
關山,2021-07-21,WD_HR,0,308.0
關山,2021-07-21,WIND_DIREC,0,328.0
關山,2021-07-21,WIND_SPEED,0,0.3
關山,2021-07-21,WS_HR,0,0.2
關山,2021-07-22,AMB_TEMP,0,27.0
關山,2021-07-22,CO,0,0.06
關山,2021-07-22,NO,0,0.4
關山,2021-07-22,NO2,0,2.6
關山,2021-07-22,NOx,0,3.0
關山,2021-07-22,O3,0,8.7
關山,2021-07-22,PM10,0,14.0
關山,2021-07-22,PM2.5,0,6.0
關山,2021-07-22,RAINFALL,0,0.0
關山,2021-07-22,RH,0,81.0
關山,2021-07-22,SO2,0,0.8
關山,2021-07-22,WD_HR,0,245.0
關山,2021-07-22,WIND_DIREC,0,301.0
關山,2021-07-22,WIND_SPEED,0,0.3
關山,2021-07-22,WS_HR,0,0.5
關山,2021-07-23,AMB_TEMP,0,26.4
關山,2021-07-23,CO,0,0.07
關山,2021-07-23,NO,0,0.9
關山,2021-07-23,NO2,0,2.4
關山,2021-07-23,NOx,0,3.3
關山,2021-07-23,O3,0,7.4
關山,2021-07-23,PM10,0,29.0
關山,2021-07-23,PM2.5,0,4.0
關山,2021-07-23,RAINFALL,0,0.0
關山,2021-07-23,RH,0,90.0
關山,2021-07-23,SO2,0,0.6
關山,2021-07-23,WD_HR,0,57.0
關山,2021-07-23,WIND_DIREC,0,82.0
關山,2021-07-23,WIND_SPEED,0,0.7
關山,2021-07-23,WS_HR,0,0.1
關山,2021-07-24,AMB_TEMP,0,26.7
關山,2021-07-24,CO,0,0.09
關山,2021-07-24,NO,0,1.0
關山,2021-07-24,NO2,0,3.3
關山,2021-07-24,NOx,0,4.4
關山,2021-07-24,O3,0,10.6
關山,2021-07-24,PM10,0,17.0
關山,2021-07-24,PM2.5,0,8.0
關山,2021-07-24,RAINFALL,0,0.0
關山,2021-07-24,RH,0,85.0
關山,2021-07-24,SO2,0,1.2
關山,2021-07-24,WD_HR,0,319.0
關山,2021-07-24,WIND_DIREC,0,259.0
關山,2021-07-24,WIND_SPEED,0,0.6
關山,2021-07-24,WS_HR,0,0.2
關山,2021-07-25,AMB_TEMP,0,27.6
關山,2021-07-25,CO,0,0.07
關山,2021-07-25,NO,0,0.5
關山,2021-07-25,NO2,0,2.1
關山,2021-07-25,NOx,0,2.7
關山,2021-07-25,O3,0,11.9
關山,2021-07-25,PM10,0,17.0
關山,2021-07-25,PM2.5,0,10.0
關山,2021-07-25,RAINFALL,0,0.0
關山,2021-07-25,RH,0,83.0
關山,2021-07-25,SO2,0,1.1
關山,2021-07-25,WD_HR,0,320.0
關山,2021-07-25,WIND_DIREC,0,45.0
關山,2021-07-25,WIND_SPEED,0,0.5
關山,2021-07-25,WS_HR,0,0.2
關山,2021-07-26,AMB_TEMP,0,28.3
關山,2021-07-26,CO,0,0.09
關山,2021-07-26,NO,0,0.4
關山,2021-07-26,NO2,0,3.0
關山,2021-07-26,NOx,0,3.4
關山,2021-07-26,O3,0,17.5
關山,2021-07-26,PM10,0,14.0
關山,2021-07-26,PM2.5,0,6.0
關山,2021-07-26,RAINFALL,0,0.0
關山,2021-07-26,RH,0,77.0
關山,2021-07-26,SO2,0,1.1
關山,2021-07-26,WD_HR,0,326.0
關山,2021-07-26,WIND_DIREC,0,14.0
關山,2021-07-26,WIND_SPEED,0,0.4
關山,2021-07-26,WS_HR,0,0.2
關山,2021-07-27,AMB_TEMP,0,28.0
關山,2021-07-27,CO,0,0.12
關山,2021-07-27,NO,0,1.2
關山,2021-07-27,NO2,0,3.2
關山,2021-07-27,NOx,0,4.4
關山,2021-07-27,O3,0,18.2
關山,2021-07-27,PM10,0,17.0
關山,2021-07-27,PM2.5,0,10.0
關山,2021-07-27,RAINFALL,0,0.0
關山,2021-07-27,RH,0,81.0
關山,2021-07-27,SO2,0,0.8
關山,2021-07-27,WD_HR,0,269.0
關山,2021-07-27,WIND_DIREC,0,274.0
關山,2021-07-27,WIND_SPEED,0,0.4
關山,2021-07-27,WS_HR,0,0.3
關山,2021-07-28,AMB_TEMP,0,25.9
關山,2021-07-28,CO,0,0.11
關山,2021-07-28,NO,0,0.9
關山,2021-07-28,NO2,0,3.8
關山,2021-07-28,NOx,0,4.7
關山,2021-07-28,O3,0,7.8
關山,2021-07-28,PM10,0,22.0
關山,2021-07-28,PM2.5,0,7.0
關山,2021-07-28,RAINFALL,0,0.0
關山,2021-07-28,RH,0,85.0
關山,2021-07-28,SO2,0,0.5
關山,2021-07-28,WD_HR,0,281.0
關山,2021-07-28,WIND_DIREC,0,262.0
關山,2021-07-28,WIND_SPEED,0,0.4
關山,2021-07-28,WS_HR,0,0.2
關山,2021-07-29,AMB_TEMP,0,25.4
關山,2021-07-29,CO,0,0.11
關山,2021-07-29,NO,0,0.1
關山,2021-07-29,NO2,0,3.4
關山,2021-07-29,NOx,0,3.5
關山,2021-07-29,O3,0,7.6
關山,2021-07-29,PM10,0,12.0
關山,2021-07-29,PM2.5,0,1.0
關山,2021-07-29,RAINFALL,0,0.0
關山,2021-07-29,RH,0,88.0
關山,2021-07-29,SO2,0,0.5
關山,2021-07-29,WD_HR,0,295.0
關山,2021-07-29,WIND_DIREC,0,288.0
關山,2021-07-29,WIND_SPEED,0,0.3
關山,2021-07-29,WS_HR,0,0.2
關山,2021-07-30,AMB_TEMP,0,27.6
關山,2021-07-30,CO,0,0.11
關山,2021-07-30,NO,0,0.1
關山,2021-07-30,NO2,0,3.0
關山,2021-07-30,NOx,0,3.1
關山,2021-07-30,O3,0,21.8
關山,2021-07-30,PM10,0,10.0
關山,2021-07-30,PM2.5,0,7.0
關山,2021-07-30,RAINFALL,0,0.0
關山,2021-07-30,RH,0,83.0
關山,2021-07-30,SO2,0,1.1
關山,2021-07-30,WD_HR,0,46.0
關山,2021-07-30,WIND_DIREC,0,276.0
關山,2021-07-30,WIND_SPEED,0,0.3
關山,2021-07-30,WS_HR,0,0.1
關山,2021-07-31,AMB_TEMP,0,25.9
關山,2021-07-31,CO,0,0.13
關山,2021-07-31,NO,0,1.2
關山,2021-07-31,NO2,0,2.0
關山,2021-07-31,NOx,0,3.3
關山,2021-07-31,O3,0,7.4
關山,2021-07-31,PM10,0,28.0
關山,2021-07-31,PM2.5,0,3.0
關山,2021-07-31,RAINFALL,0,0.0
關山,2021-07-31,RH,0,92.0
關山,2021-07-31,SO2,0,1.3
關山,2021-07-31,WD_HR,0,327.0
關山,2021-07-31,WIND_DIREC,0,289.0
關山,2021-07-31,WIND_SPEED,0,0.3
關山,2021-07-31,WS_HR,0,0.2
關山,2021-08-01,AMB_TEMP,0,24.7
關山,2021-08-01,CO,0,0.1
關山,2021-08-01,NO,0,1.0
關山,2021-08-01,NO2,0,1.7
關山,2021-08-01,NOx,0,2.8
關山,2021-08-01,O3,0,9.5
關山,2021-08-01,PM10,0,18.0
關山,2021-08-01,PM2.5,0,2.0
關山,2021-08-01,RAINFALL,0,1.0
關山,2021-08-01,RH,0,95.0
關山,2021-08-01,SO2,0,1.2
關山,2021-08-01,WD_HR,0,272.0
關山,2021-08-01,WIND_DIREC,0,309.0
關山,2021-08-01,WIND_SPEED,0,0.3
關山,2021-08-01,WS_HR,0,0.3
關山,2021-08-02,AMB_TEMP,0,23.7
關山,2021-08-02,CO,0,0.11
關山,2021-08-02,NO,0,0.5
關山,2021-08-02,NO2,0,2.0
關山,2021-08-02,NOx,0,2.6
關山,2021-08-02,O3,0,14.8
關山,2021-08-02,PM10,0,21.0
關山,2021-08-02,PM2.5,0,4.0
關山,2021-08-02,RAINFALL,0,0.0
關山,2021-08-02,RH,0,95.0
關山,2021-08-02,SO2,0,1.0
關山,2021-08-02,WD_HR,0,305.0
關山,2021-08-02,WIND_DIREC,0,298.0
關山,2021-08-02,WIND_SPEED,0,0.3
關山,2021-08-02,WS_HR,0,0.1
關山,2021-08-03,AMB_TEMP,0,24.4
關山,2021-08-03,CO,0,0.13
關山,2021-08-03,NO,0,0.6
關山,2021-08-03,NO2,0,1.3
關山,2021-08-03,NOx,0,2.0
關山,2021-08-03,O3,0,8.2
關山,2021-08-03,PM10,0,24.0
關山,2021-08-03,PM2.5,0,5.0
關山,2021-08-03,RAINFALL,0,0.0
關山,2021-08-03,RH,0,95.0
關山,2021-08-03,SO2,0,1.1
關山,2021-08-03,WD_HR,0,285.0
關山,2021-08-03,WIND_DIREC,0,269.0
關山,2021-08-03,WIND_SPEED,0,0.6
關山,2021-08-03,WS_HR,0,0.3
關山,2021-08-04,AMB_TEMP,0,26.2
關山,2021-08-04,CO,0,0.12
關山,2021-08-04,NO,0,0.0
關山,2021-08-04,NO2,0,2.7
關山,2021-08-04,NOx,0,2.7
關山,2021-08-04,O3,0,22.6
關山,2021-08-04,PM10,0,10.0
關山,2021-08-04,PM2.5,0,3.0
關山,2021-08-04,RAINFALL,0,0.0
關山,2021-08-04,RH,0,90.0
關山,2021-08-04,SO2,0,1.0
關山,2021-08-04,WD_HR,0,46.0
關山,2021-08-04,WIND_DIREC,0,63.0
關山,2021-08-04,WIND_SPEED,0,0.7
關山,2021-08-04,WS_HR,0,0.5
關山,2021-08-05,AMB_TEMP,0,25.0
關山,2021-08-05,CO,0,0.11
關山,2021-08-05,NO,0,1.4
關山,2021-08-05,NO2,0,2.5
關山,2021-08-05,NOx,0,3.9
關山,2021-08-05,O3,0,7.9
關山,2021-08-05,PM10,0,21.0
關山,2021-08-05,PM2.5,0,1.0
關山,2021-08-05,RAINFALL,0,0.0
關山,2021-08-05,RH,0,95.0
關山,2021-08-05,SO2,0,0.9
關山,2021-08-05,WD_HR,0,325.0
關山,2021-08-05,WIND_DIREC,0,281.0
關山,2021-08-05,WIND_SPEED,0,0.3
關山,2021-08-05,WS_HR,0,0.0
關山,2021-08-06,AMB_TEMP,0,24.5
關山,2021-08-06,CO,0,0.14
關山,2021-08-06,NO,0,0.8
關山,2021-08-06,NO2,0,2.8
關山,2021-08-06,NOx,0,3.6
關山,2021-08-06,O3,0,7.2
關山,2021-08-06,PM10,0,26.0
關山,2021-08-06,PM2.5,0,7.0
關山,2021-08-06,RAINFALL,0,0.0
關山,2021-08-06,RH,0,95.0
關山,2021-08-06,SO2,0,1.5
關山,2021-08-06,WD_HR,0,276.0
關山,2021-08-06,WIND_DIREC,0,347.0
關山,2021-08-06,WIND_SPEED,0,0.3
關山,2021-08-06,WS_HR,0,0.2
關山,2021-08-07,AMB_TEMP,0,24.2
關山,2021-08-07,CO,0,0.15
關山,2021-08-07,NO,0,0.6
關山,2021-08-07,NO2,0,3.4
關山,2021-08-07,NOx,0,4.1
關山,2021-08-07,O3,0,7.6
關山,2021-08-07,PM10,0,32.0
關山,2021-08-07,PM2.5,0,5.0
關山,2021-08-07,RAINFALL,0,0.0
關山,2021-08-07,RH,0,95.0
關山,2021-08-07,SO2,0,0.3
關山,2021-08-07,WD_HR,0,333.0
關山,2021-08-07,WIND_DIREC,0,303.0
關山,2021-08-07,WIND_SPEED,0,0.5
關山,2021-08-07,WS_HR,0,0.1
關山,2021-08-08,AMB_TEMP,0,24.7
關山,2021-08-08,CO,0,0.27
關山,2021-08-08,NO,0,0.9
關山,2021-08-08,NO2,0,5.7
關山,2021-08-08,NOx,0,6.6
關山,2021-08-08,O3,0,7.3
關山,2021-08-08,PM10,0,22.0
關山,2021-08-08,PM2.5,0,4.0
關山,2021-08-08,RAINFALL,0,0.0
關山,2021-08-08,RH,0,95.0
關山,2021-08-08,SO2,0,0.0
關山,2021-08-08,WD_HR,0,21.0
關山,2021-08-08,WIND_DIREC,0,11.0
關山,2021-08-08,WIND_SPEED,0,1.0
關山,2021-08-08,WS_HR,0,0.4
關山,2021-08-09,AMB_TEMP,0,25.6
關山,2021-08-09,CO,0,0.14
關山,2021-08-09,NO,0,0.9
關山,2021-08-09,NO2,0,2.9
關山,2021-08-09,NOx,0,3.8
關山,2021-08-09,O3,0,7.6
關山,2021-08-09,PM10,0,27.0
關山,2021-08-09,PM2.5,0,9.0
關山,2021-08-09,RAINFALL,0,0.0
關山,2021-08-09,RH,0,95.0
關山,2021-08-09,SO2,0,0.6
關山,2021-08-09,WD_HR,0,3.0
關山,2021-08-09,WIND_DIREC,0,349.0
關山,2021-08-09,WIND_SPEED,0,0.3
關山,2021-08-09,WS_HR,0,0.2
關山,2021-08-10,AMB_TEMP,0,26.7
關山,2021-08-10,CO,0,0.12
關山,2021-08-10,NO,0,0.7
關山,2021-08-10,NO2,0,2.2
關山,2021-08-10,NOx,0,3.0
關山,2021-08-10,O3,0,9.1
關山,2021-08-10,PM10,0,24.0
關山,2021-08-10,PM2.5,0,15.0
關山,2021-08-10,RAINFALL,0,0.0
關山,2021-08-10,RH,0,94.0
關山,2021-08-10,SO2,0,0.4
關山,2021-08-10,WD_HR,0,260.0
關山,2021-08-10,WIND_DIREC,0,204.0
關山,2021-08-10,WIND_SPEED,0,0.3
關山,2021-08-10,WS_HR,0,0.2
關山,2021-08-11,AMB_TEMP,0,26.1
關山,2021-08-11,CO,0,0.09
關山,2021-08-11,NO,0,0.6
關山,2021-08-11,NO2,0,2.1
關山,2021-08-11,NOx,0,2.7
關山,2021-08-11,O3,0,5.7
關山,2021-08-11,PM10,0,19.0
關山,2021-08-11,PM2.5,0,3.0
關山,2021-08-11,RAINFALL,0,0.0
關山,2021-08-11,RH,0,88.0
關山,2021-08-11,SO2,0,0.7
關山,2021-08-11,WD_HR,0,296.0
關山,2021-08-11,WIND_DIREC,0,335.0
關山,2021-08-11,WIND_SPEED,0,0.3
關山,2021-08-11,WS_HR,0,0.3
關山,2021-08-12,AMB_TEMP,0,26.8
關山,2021-08-12,CO,0,0.09
關山,2021-08-12,NO,0,0.5
關山,2021-08-12,NO2,0,2.6
關山,2021-08-12,NOx,0,3.1
關山,2021-08-12,O3,0,7.5
關山,2021-08-12,PM10,0,14.0
關山,2021-08-12,PM2.5,0,6.0
關山,2021-08-12,RAINFALL,0,0.0
關山,2021-08-12,RH,0,87.0
關山,2021-08-12,SO2,0,0.9
關山,2021-08-12,WD_HR,0,298.0
關山,2021-08-12,WIND_DIREC,0,263.0
關山,2021-08-12,WIND_SPEED,0,0.3
關山,2021-08-12,WS_HR,0,0.2
關山,2021-08-13,AMB_TEMP,0,26.4
關山,2021-08-13,CO,0,0.1
關山,2021-08-13,NO,0,0.8
關山,2021-08-13,NO2,0,2.6
關山,2021-08-13,NOx,0,3.5
關山,2021-08-13,O3,0,6.9
關山,2021-08-13,PM10,0,22.0
關山,2021-08-13,PM2.5,0,5.0
關山,2021-08-13,RAINFALL,0,0.0
關山,2021-08-13,RH,0,86.0
關山,2021-08-13,SO2,0,1.2
關山,2021-08-13,WD_HR,0,32.0
關山,2021-08-13,WIND_DIREC,0,329.0
關山,2021-08-13,WIND_SPEED,0,0.3
關山,2021-08-13,WS_HR,0,0.2
關山,2021-08-14,AMB_TEMP,0,26.9
關山,2021-08-14,CO,0,0.09
關山,2021-08-14,NO,0,0.0
關山,2021-08-14,NO2,0,2.7
關山,2021-08-14,NOx,0,2.6
關山,2021-08-14,O3,0,6.6
關山,2021-08-14,PM10,0,24.0
關山,2021-08-14,PM2.5,0,6.0
關山,2021-08-14,RAINFALL,0,0.0
關山,2021-08-14,RH,0,85.0
關山,2021-08-14,SO2,0,0.7
關山,2021-08-14,WD_HR,0,287.0
關山,2021-08-14,WIND_DIREC,0,280.0
關山,2021-08-14,WIND_SPEED,0,0.3
關山,2021-08-14,WS_HR,0,0.2
關山,2021-08-15,AMB_TEMP,0,26.6
關山,2021-08-15,CO,0,0.08
關山,2021-08-15,NO,0,0.5
關山,2021-08-15,NO2,0,2.0
關山,2021-08-15,NOx,0,2.6
關山,2021-08-15,O3,0,8.4
關山,2021-08-15,PM10,0,23.0
關山,2021-08-15,PM2.5,0,1.0
關山,2021-08-15,RAINFALL,0,0.0
關山,2021-08-15,RH,0,89.0
關山,2021-08-15,SO2,0,1.1
關山,2021-08-15,WD_HR,0,265.0
關山,2021-08-15,WIND_DIREC,0,256.0
關山,2021-08-15,WIND_SPEED,0,0.3
關山,2021-08-15,WS_HR,0,0.2
關山,2021-08-16,AMB_TEMP,0,27.1
關山,2021-08-16,CO,0,0.08
關山,2021-08-16,NO,0,0.6
關山,2021-08-16,NO2,0,2.7
關山,2021-08-16,NOx,0,3.4
關山,2021-08-16,O3,0,5.2
關山,2021-08-16,PM10,0,15.0
關山,2021-08-16,PM2.5,0,12.0
關山,2021-08-16,RAINFALL,0,0.0
關山,2021-08-16,RH,0,86.0
關山,2021-08-16,SO2,0,1.5
關山,2021-08-16,WD_HR,0,256.0
關山,2021-08-16,WIND_DIREC,0,259.0
關山,2021-08-16,WIND_SPEED,0,0.3
關山,2021-08-16,WS_HR,0,0.2
關山,2021-08-17,AMB_TEMP,0,25.9
關山,2021-08-17,CO,0,0.05
關山,2021-08-17,NO,0,0.8
關山,2021-08-17,NO2,0,1.9
關山,2021-08-17,NOx,0,2.8
關山,2021-08-17,O3,0,4.2
關山,2021-08-17,PM10,0,15.0
關山,2021-08-17,PM2.5,0,1.0
關山,2021-08-17,RAINFALL,0,0.0
關山,2021-08-17,RH,0,85.0
關山,2021-08-17,SO2,0,0.7
關山,2021-08-17,WD_HR,0,282.0
關山,2021-08-17,WIND_DIREC,0,293.0
關山,2021-08-17,WIND_SPEED,0,0.3
關山,2021-08-17,WS_HR,0,0.2
關山,2021-08-18,AMB_TEMP,0,27.2
關山,2021-08-18,CO,0,0.04
關山,2021-08-18,NO,0,0.8
關山,2021-08-18,NO2,0,2.3
關山,2021-08-18,NOx,0,3.2
關山,2021-08-18,O3,0,4.6
關山,2021-08-18,PM10,0,11.0
關山,2021-08-18,PM2.5,0,2.0
關山,2021-08-18,RAINFALL,0,0.0
關山,2021-08-18,RH,0,86.0
關山,2021-08-18,SO2,0,1.0
關山,2021-08-18,WD_HR,0,207.0
關山,2021-08-18,WIND_DIREC,0,234.0
關山,2021-08-18,WIND_SPEED,0,0.6
關山,2021-08-18,WS_HR,0,0.3
關山,2021-08-19,AMB_TEMP,0,26.2
關山,2021-08-19,CO,0,0.08
關山,2021-08-19,NO,0,0.6
關山,2021-08-19,NO2,0,2.6
關山,2021-08-19,NOx,0,3.3
關山,2021-08-19,O3,0,5.9
關山,2021-08-19,PM10,0,15.0
關山,2021-08-19,PM2.5,0,5.0
關山,2021-08-19,RAINFALL,0,0.0
關山,2021-08-19,RH,0,87.0
關山,2021-08-19,SO2,0,1.0
關山,2021-08-19,WD_HR,0,55.0
關山,2021-08-19,WIND_DIREC,0,2.0
關山,2021-08-19,WIND_SPEED,0,0.5
關山,2021-08-19,WS_HR,0,0.3
關山,2021-08-20,AMB_TEMP,0,24.9
關山,2021-08-20,CO,0,0.06
關山,2021-08-20,NO,0,1.0
關山,2021-08-20,NO2,0,1.5
關山,2021-08-20,NOx,0,2.5
關山,2021-08-20,O3,0,9.3
關山,2021-08-20,PM10,0,10.0
關山,2021-08-20,PM2.5,0,7.0
關山,2021-08-20,RAINFALL,0,0.5
關山,2021-08-20,RH,0,93.0
關山,2021-08-20,SO2,0,1.1
關山,2021-08-20,WD_HR,0,69.0
關山,2021-08-20,WIND_DIREC,0,18.0
關山,2021-08-20,WIND_SPEED,0,0.4
關山,2021-08-20,WS_HR,0,0.6
關山,2021-08-21,AMB_TEMP,0,26.3
關山,2021-08-21,CO,0,0.07
關山,2021-08-21,NO,0,0.6
關山,2021-08-21,NO2,0,2.6
關山,2021-08-21,NOx,0,3.2
關山,2021-08-21,O3,0,2.9
關山,2021-08-21,PM10,0,17.0
關山,2021-08-21,PM2.5,0,2.0
關山,2021-08-21,RAINFALL,0,0.0
關山,2021-08-21,RH,0,89.0
關山,2021-08-21,SO2,0,1.6
關山,2021-08-21,WD_HR,0,20.0
關山,2021-08-21,WIND_DIREC,0,66.0
關山,2021-08-21,WIND_SPEED,0,1.2
關山,2021-08-21,WS_HR,0,0.1
關山,2021-08-22,AMB_TEMP,0,25.0
關山,2021-08-22,CO,0,0.08
關山,2021-08-22,NO,0,0.8
關山,2021-08-22,NO2,0,1.6
關山,2021-08-22,NOx,0,2.5
關山,2021-08-22,O3,0,5.1
關山,2021-08-22,PM10,0,20.0
關山,2021-08-22,PM2.5,0,3.0
關山,2021-08-22,RAINFALL,0,0.0
關山,2021-08-22,RH,0,84.0
關山,2021-08-22,SO2,0,0.8
